Item id,Name,Brand,Category,Item Url,Final price,Final price currency,Base price,Base price currency,Picture url,Category id
3205169,New Balance ML393VY1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml393vy1,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/e5daa1a3cc43f260625a513169afb025,13229
3205100,New Balance BB480LVN,New Balance,Pozostałe,https://nbsklep.pl//new_balance_bb480lvn,229.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/fc7f50aab79b1981954eba4d54800e73,13229
3205099,New Balance BB480LVM,New Balance,Pozostałe,https://nbsklep.pl//new_balance_bb480lvm,229.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/2169e8b5493d62e8a61e6b025d9065e0,13229
3205098,New Balance BB480LVB,New Balance,Pozostałe,https://nbsklep.pl//new_balance_bb480lvb,249.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/9645bae29f95e084f9ffe557c16a07ba,13229
3205096,New Balance UL720NU1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ul720nu1,129.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/475ab0392ae3f33103e3802e278b58ca,13231
3205092,New Balance UL720BD1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ul720bd1,149.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/65c952b739b9df61cc7b384ad190ce83,13231
3205016,New Balance ML393VA1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml393va1,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/2d217dfc6d09d01863df5d7591926c16,13229
3204891,New Balance ML515RC3,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml515rc3,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/64c8d97bb257eebf3ad06bc50eb128bb,13229
3204011,New Balance ML827AAQ,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml827aaq,229.99,PLN,499.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml827aaq_2,13229
3203765,New Balance ML527LD,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml527ld,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml527ld_2,13229
3203762,New Balance ML527LA,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml527la,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/4c6289ec0d9ae061deda9614ce01cde0,13229
3203707,New Balance ML426LC1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml426lc1,199.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml426lc1_2,13229
3203584,New Balance ML311CD2,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml311cd2,149.99,PLN,279.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml311cd2_2,13229
3203482,New Balance ML393SS1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml393ss1,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml393ss1_2,13229
3203481,New Balance ML393SM1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml393sm1,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml393sm1_2,13229
3203480,New Balance ML393SH1,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml393sh1,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml393sh1_2,13229
3203416,New Balance ML570ATR,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml570atr,199.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml570atr_2,13229
3203410,New Balance ML515NBR,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml515nbr,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml515nbr_2,13229
3203286,New Balance MLC100BR,New Balance,Pozostałe,https://nbsklep.pl//new_balance_mlc100br,199.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/mlc100br_2,13229
3203271,New Balance ML570BNG,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml570bng,169.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml570bng_2,13229
3203188,New Balance ML515OTX,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml515otx,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml515otx_2,13229
3203096,New Balance GM500TSE,New Balance,Pozostałe,https://nbsklep.pl//new_balance_gm500tse,249.99,PLN,249.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/gm500tse_2,13229
3202696,New Balance MX608 v1 - MX608WT,New Balance,Pozostałe,https://nbsklep.pl//new_balance_mx608_v1_mx608wt,369.99,PLN,369.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/mx608wt_2,13229
3202535,New Balance UL720AB,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ul720ab,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ul720ab_2,13231
3201446,New Balance ML515NBD,New Balance,Pozostałe,https://nbsklep.pl//new_balance_ml515nbd,199.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ml515nbd_2_1,13229
3193355,New Balance GM500GRY,New Balance,Pozostałe,https://nbsklep.pl//new_balance_gm500gry,299.99,PLN,299.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/1fc02edd80f65e10f560b3a508137ac1,13229
3206265,New Balance AM574OHH,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574ohh,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/d19187b99dd272a67d47371a1abc5856,13265
3206257,New Balance AM574CIM,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574cim,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/59487d7ce896a50cb28bf6ebda3c8e85,13265
3206224,New Balance AM210SPR,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am210spr,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/bd7de331a39b2fff289eb378b5ccca3c,13265
3206126,New Balance AM574BHL,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574bhl,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/5e2163909cb6fdbf7a2f0a0db6ea65e9,13265
3206109,New Balance AM574SEK,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574sek,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/e045b98ed0c4d3ce35c49f35522c0ce9,13265
3206063,New Balance Numeric NM1010WG,New Balance,Numeric,https://nbsklep.pl//new_balance_numeric_nm1010wg,449.99,PLN,449.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/75d4299ad32cf2ad116cda5b0ea46acd,13564
3206048,New Balance AM574CBL,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574cbl,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/abef2c2ff05fc2b171e18a3ea636db3d,13265
3206036,New Balance AM574CLB,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574clb,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/0dbb2c1ba1411fff0ed7fc2ae3ffc10e,13265
3205747,New Balance AM574WWN,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574wwn,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/2ead3d4b460441e2f4279774e458e1bc,13265
3205746,New Balance AM574CLG,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574clg,329.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/7e203e0bd57c8629e9d11204a343c04d,13265
3205179,New Balance AM574PHA,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574pha,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/dda6be2462208badc0707162c8a612b7,13265
3205178,New Balance AM574ING,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574ing,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/42dfe6a0e8489adb5123f8e5f4b940e0,13265
3205042,New Balance NM379TRI,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_nm379tri,249.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/89a3b8817945112046466468c9d18de8,13265
3205040,New Balance AM574YWB,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574ywb,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/197ca741b8db1ef6791930dc251a2b0d,13265
3205029,New Balance AM574RWY,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574rwy,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/f02db9c895af82b8f32e83932d643958,13265
3205028,New Balance AM574RWR,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574rwr,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/c8f5900024e000b838af42f49e6bac21,13265
3205027,New Balance AM574ANR,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574anr,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/05413a4994353bd42203b2023eeb52a5,13265
3205026,New Balance AM574AGS,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_am574ags,229.99,PLN,329.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/16f54019abc2230eafa18a8fef6b21f6,13265
3204926,New Balance All Coasts - AM425BGB,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_all_coasts_am425bgb,199.99,PLN,269.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/4f08219a57bc60464d266c4b4419c5f1,13265
3204715,New Balance NM379MSO,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_nm379mso,249.99,PLN,369.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/91a9bc5ea3c0dc0b2de897f176bb02b4,13265
3204674,New Balance NM379WRT,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_nm379wrt,229.99,PLN,349.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/589b6ea5bb29b17e41d2d80bb752379e,13265
3203698,New Balance CTALYMAC,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_ctalymac,269.99,PLN,399.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ctalymac_2,13265
3203222,New Balance CT1500SH,New Balance,Tenisowe klasyki,https://nbsklep.pl//new_balance_ct1500sh,199.99,PLN,499.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ct1500sh_2,13265
3205388,New Balance M990VS1,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990vs1,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/33cab4a3446bba8d981bf42e2782a4d0,13266
3205382,New Balance M990VS2,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990vs2,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ca7ce05a2344a65dc5ada2b0436b701f,13266
3205304,New Balance M1300TB,New Balance,Made in USA,https://nbsklep.pl//new_balance_m1300tb,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/b6fdba134c806caa2ce82ea36a1ea1ca,13266
3204721,New Balance M990OH5,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990oh5,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/c07a89055727b13b9e4e99ea00b796ed,13266
3204720,New Balance M990EP5,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990ep5,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/4b08b5372aab3a7920f35a565889d8e1,13266
3204227,New Balance M990BK5,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990bk5,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m990bk5_2,13266
3204226,New Balance M990NV5,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990nv5,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m990nv5_2,13266
3203180,New Balance M997SOA,New Balance,Made in USA,https://nbsklep.pl//new_balance_m997soa,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m997soa_2,13266
3201900,New Balance M990NB5,New Balance,Made in USA,https://nbsklep.pl//new_balance_m990nb5,699.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m990nb5_2,13266
3201193,New Balance M998AWB,New Balance,Made in USA,https://nbsklep.pl//new_balance_m998awb,499.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m998awb_2_2,13266
3205415,New Balance M991SKR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991skr,799.9,PLN,799.9,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/d7b8dcd17941d26d51b06af90b13bda7,13267
3205414,New Balance M1500LIB,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500lib,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/0cbb253460c6404dfd909a4806aa35e3,13267
3205245,New Balance M991SBN,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991sbn,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/54b29f22d7f5418a1ca8bc95c001dcc9,13267
3204854,New Balance M855FBY,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855fby,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/8884dc1d83fea6220f5e067782ac5fc5,13831
3204849,New Balance M991PNK,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m991pnk,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/e11a81f1801c24b4886e7dccb7ae4f9c,13831
3204772,New Balance M855RED,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855red,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/35caf58aaab8b9bfe2e69c0d6204c73f,13831
3204771,New Balance M855GRN,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855grn,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/11e7abf2a76cfe10261393ea5f1ca258,13831
3204770,New Balance M855BRN,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855brn,269.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ea4a9749e27f90a1e8259a7abb049fed,13831
3204769,New Balance M855GRY,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855gry,269.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/691d8ee0446e4d1f064a7a24d5f8cd7a,13831
3204768,New Balance M855BLK,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855blk,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/031647ab2439cb199dd7b544e6fc4c91,13831
3204767,New Balance M855BEI,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855bei,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/eb47970c2bc8b380116bad00fdd39c8e,13831
3204766,New Balance M855BBG,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855bbg,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/9b2ae89c81f2ba55e27975937dc9828d,13831
3204654,New Balance M991ANI,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m991ani,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/55dc00a34a59bb2e4d363b65798c6328,13831
3204365,New Balance M1500BTG,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500btg,899.99,PLN,899.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/17a0a207b42606694892e54bb690ba23,13267
3204349,New Balance M670BTG,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m670btg,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/05f7ed8dcbd172e7a0ebf2b63fa15896,13831
3204248,New Balance M1500NBR,New Balance,Made in US & UK,https://nbsklep.pl//new_balance_m1500nbr,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500nbr_2,13830
3204012,New Balance M920NBR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m920nbr,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m920nbr_2,13267
3204005,New Balance M1500GPT,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500gpt,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500gpt_2,13267
3203492,New Balance M1530BWT,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1530bwt,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1530bwt_2,13267
3203399,New Balance M1500GWR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500gwr,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500gwr_2,13267
3203398,New Balance M991GWR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991gwr,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m991gwr_2,13267
3203397,New Balance M670GNW,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m670gnw,699.99,PLN,699.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m670gnw_2,13831
3202912,New Balance M1530NWR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1530nwr,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1530nwr_2,13267
3202911,New Balance M1500PGL,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500pgl,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500pgl_2,13267
3202910,New Balance M1500YOR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500yor,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500yor_2,13267
3202909,New Balance M1500NEN,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500nen,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500nen_2,13267
3202908,New Balance M991GBT,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991gbt,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m991gbt_2,13267
3201934,New Balance M1530WBB,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1530wbb,499.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1530wbb_2,13267
3201933,New Balance M1530KGL,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1530kgl,499.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1530kgl_2,13267
3201930,New Balance M991NKR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991nkr,499.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m991nkr_2,13267
3201194,New Balance M1530WPB,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1530wpb,399.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1530wpb_2_2,13267
3204292,New Balance Niobium & Snow Peak MSNB1YL,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_niobium_and_snow_peak_msnb1yl,599.99,PLN,1199.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/msnb1yl_2,13170
3204291,New Balance Niobium & Snow Peak MSNB1OL,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_niobium_and_snow_peak_msnb1ol,599.99,PLN,1199.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/msnb1ol_2,13170
3204240,New Balance H754OB,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754ob,399.99,PLN,399.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/h754ob,13170
3190976,New Balance HL754BB,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_hl754bb_14,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/36cd328c24eb66a3475c9305e2508ea0,13170
3189731,New Balance H754BY,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754by,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/a189986459e33d149a987871f363a64f,13170
3189730,New Balance H754KR,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754kr,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/1537f4f8b03bae9aa24a49c6baf84eea,13170
3189728,New Balance  H754LLK,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754llk,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/3c63aeaf3cb09f7784365f9105c08e58,13170
3189727,New Balance H754LLB,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754llb,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/9184fbfb5f902280f4448d796d330f2c,13170
3189704,New Balance H754LFT,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754lft,449.99,PLN,449.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/d1b3dcc69bfcb64670d26ec00de0278f,13170
3189697,New Balance H754LFN,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754lfn,449.99,PLN,449.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/5051a5aa1dc68ea9c423248d260a8028,13170
3189692,New Balance H754TB,New Balance,Trekkingowe oraz zimowe,https://nbsklep.pl//new_balance_h754tb,429.99,PLN,429.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/767da88a424bf8c5cc2c726623454ccf,13170
3205415,New Balance M991SKR,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991skr,799.9,PLN,799.9,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/d7b8dcd17941d26d51b06af90b13bda7,13267
3205414,New Balance M1500LIB,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500lib,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/0cbb253460c6404dfd909a4806aa35e3,13267
3205245,New Balance M991SBN,New Balance,Made in UK,https://nbsklep.pl//new_balance_m991sbn,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/54b29f22d7f5418a1ca8bc95c001dcc9,13267
3204854,New Balance M855FBY,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855fby,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/8884dc1d83fea6220f5e067782ac5fc5,13831
3204849,New Balance M991PNK,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m991pnk,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/e11a81f1801c24b4886e7dccb7ae4f9c,13831
3204772,New Balance M855RED,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855red,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/35caf58aaab8b9bfe2e69c0d6204c73f,13831
3204771,New Balance M855GRN,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855grn,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/11e7abf2a76cfe10261393ea5f1ca258,13831
3204770,New Balance M855BRN,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855brn,269.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/ea4a9749e27f90a1e8259a7abb049fed,13831
3204769,New Balance M855GRY,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855gry,269.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/691d8ee0446e4d1f064a7a24d5f8cd7a,13831
3204768,New Balance M855BLK,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855blk,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/031647ab2439cb199dd7b544e6fc4c91,13831
3204767,New Balance M855BEI,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855bei,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/eb47970c2bc8b380116bad00fdd39c8e,13831
3204766,New Balance M855BBG,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m855bbg,299.99,PLN,599.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/9b2ae89c81f2ba55e27975937dc9828d,13831
3204654,New Balance M991ANI,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m991ani,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/55dc00a34a59bb2e4d363b65798c6328,13831
3204365,New Balance M1500BTG,New Balance,Made in UK,https://nbsklep.pl//new_balance_m1500btg,899.99,PLN,899.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/17a0a207b42606694892e54bb690ba23,13267
3204349,New Balance M670BTG,New Balance,MADE IN UK,https://nbsklep.pl//new_balance_m670btg,999.99,PLN,999.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/05f7ed8dcbd172e7a0ebf2b63fa15896,13831
3204248,New Balance M1500NBR,New Balance,Made in US & UK,https://nbsklep.pl//new_balance_m1500nbr,799.99,PLN,799.99,PLN,https://nbsklep.pl/picture/fit-in/400x360/filters:fill(white)/m1500nbr_2,13830
